league,player_id,salary,season,season_end,season_start,team,adjusted_salary
NBA,andergr01,584000,1996-97,1997,1996,San Antonio Spurs,2871921.8599532256
NBA,andergr01,272250,1997-98,1998,1997,Atlanta Hawks,1374603.277747772
NBA,anderja01,1361400,2010-11,2011,2010,San Antonio Spurs,2677082.6790611977
NBA,anderja01,1463520,2011-12,2012,2011,San Antonio Spurs,206409.61107801038
NBA,anderja01,472427,2012-13,2013,2012,Houston Rockets,1371581.766737486
NBA,anderja01,145749,2012-13,2013,2012,San Antonio Spurs,1371581.766737486
NBA,anderja01,916099,2013-14,2014,2013,Philadelphia 76ers,1322704.6479667001
NBA,anderja01,1015421,2015-16,2016,2015,Sacramento Kings,52983.52981856253
NBA,anderju01,1449000,2015-16,2016,2015,Dallas Mavericks,52983.52981856253
NBA,anderju01,1514160,2016-17,2017,2016,Philadelphia 76ers,396832.5696172363
NBA,anderju01,1579440,2017-18,2018,2017,Philadelphia 76ers,521475.3144677591
NBA,anderke01,1828000,1991-92,1992,1991,New Jersey Nets,72561.6418460971
NBA,anderke01,2376000,1992-93,1993,1992,New Jersey Nets,1077901.5982967492
NBA,anderke01,2925000,1993-94,1994,1993,New Jersey Nets,114669.69386260437
NBA,anderke01,3463200,1994-95,1995,1994,New Jersey Nets,185076.22540942498
NBA,anderke01,3898000,1995-96,1996,1995,New Jersey Nets,2195932.6788218794
NBA,anderke01,4175000,1996-97,1997,1996,Portland Trail Blazers,2871921.8599532256
NBA,anderke01,5010000,1997-98,1998,1997,Portland Trail Blazers,1374603.277747772
NBA,anderke01,5845000,1998-99,1999,1998,Boston Celtics,905991.694152523
NBA,anderke01,6680000,1999-00,2000,1999,Boston Celtics,1412443.7054130677
NBA,anderke01,7520000,2000-01,2001,2000,Boston Celtics,7593113.482056255
NBA,anderke01,8350000,2001-02,2002,2001,Boston Celtics,8713141.71759002
NBA,anderke01,9185000,2002-03,2003,2002,Seattle SuperSonics,12172864.993043823
NBA,anderke01,1070000,2003-04,2004,2003,Indiana Pacers,2054044.9692242062
NBA,anderke01,1100000,2004-05,2005,2004,Atlanta Hawks,1162146.4782168185
NBA,anderky01,1093680,2014-15,2015,2014,San Antonio Spurs,497394.3964562569
NBA,anderky01,1142879,2015-16,2016,2015,San Antonio Spurs,52983.52981856253
NBA,anderky01,1192080,2016-17,2017,2016,San Antonio Spurs,396832.5696172363
NBA,anderky01,2151704,2017-18,2018,2017,San Antonio Spurs,521475.3144677591
NBA,anderni01,725000,1990-91,1991,1990,Orlando Magic,65767.1893038237
NBA,anderni01,750000,1991-92,1992,1991,Orlando Magic,72561.6418460971
NBA,anderni01,800000,1992-93,1993,1992,Orlando Magic,1077901.5982967492
NBA,anderni01,2670000,1993-94,1994,1993,Orlando Magic,114669.69386260437
NBA,anderni01,3090000,1994-95,1995,1994,Orlando Magic,185076.22540942498
NBA,anderni01,3200000,1995-96,1996,1995,Orlando Magic,2195932.6788218794
NBA,anderni01,3790000,1996-97,1997,1996,Orlando Magic,2871921.8599532256
NBA,anderni01,4000000,1997-98,1998,1997,Orlando Magic,1374603.277747772
NBA,anderni01,3200000,1998-99,1999,1998,Orlando Magic,905991.694152523
NBA,anderni01,5051906,1999-00,2000,1999,Sacramento Kings,1412443.7054130677
NBA,anderni01,3750000,2000-01,2001,2000,Sacramento Kings,7593113.482056255
NBA,anderni01,5401906,2001-02,2002,2001,Memphis Grizzlies,8713141.71759002
NBA,anderni01,6101906,2002-03,2003,2002,Cleveland Cavaliers,12172864.993043823
NBA,anderri01,150000,1987-88,1988,1987,Portland Trail Blazers,453568.5147742187
NBA,anderri01,375000,1988-89,1989,1988,Portland Trail Blazers,1939948.373773877
NBA,anderro01,115000,1985-86,1986,1985,Cleveland Cavaliers,13040255.413659077
NBA,anderro01,200000,1987-88,1988,1987,Indiana Pacers,453568.5147742187
NBA,anderro01,300000,1988-89,1989,1988,Philadelphia 76ers,1939948.373773877
NBA,anderro01,425000,1990-91,1991,1990,Philadelphia 76ers,65767.1893038237
NBA,anderro01,1000000,1991-92,1992,1991,Philadelphia 76ers,72561.6418460971
NBA,anderro01,950000,1992-93,1993,1992,Philadelphia 76ers,1077901.5982967492
NBA,anderro01,300000,1993-94,1994,1993,Philadelphia 76ers,114669.69386260437
NBA,anderry01,1225200,2008-09,2009,2008,New Jersey Nets,235998.7720890502
NBA,anderry01,1317120,2009-10,2010,2009,Orlando Magic,1922425.2246942683
NBA,anderry01,1409040,2010-11,2011,2010,Orlando Magic,2677082.6790611977
NBA,anderry01,2244601,2011-12,2012,2011,Orlando Magic,206409.61107801038
NBA,anderry01,8700000,2012-13,2013,2012,New Orleans Hornets,1371581.766737486
NBA,anderry01,8308500,2013-14,2014,2013,New Orleans Pelicans,1322704.6479667001
NBA,anderry01,8491500,2014-15,2015,2014,New Orleans Pelicans,497394.3964562569
NBA,anderry01,8500000,2015-16,2016,2015,New Orleans Pelicans,52983.52981856253
NBA,anderry01,18735364,2016-17,2017,2016,Houston Rockets,396832.5696172363
NBA,anderry01,19578455,2017-18,2018,2017,Houston Rockets,521475.3144677591
NBA,andersh01,220000,1996-97,1997,1996,Utah Jazz,2871921.8599532256
NBA,andersh01,1200000,1997-98,1998,1997,Utah Jazz,1374603.277747772
NBA,andersh01,1300000,1998-99,1999,1998,Utah Jazz,905991.694152523
NBA,andersh01,2000000,1999-00,2000,1999,Houston Rockets,1412443.7054130677
NBA,andersh01,2200000,2000-01,2001,2000,Houston Rockets,7593113.482056255
NBA,andersh01,5500000,2001-02,2002,2001,New York Knicks,8713141.71759002
NBA,andersh01,6100000,2002-03,2003,2002,New York Knicks,12172864.993043823
NBA,andersh01,6700000,2003-04,2004,2003,New York Knicks,2054044.9692242062
NBA,andersh01,7300000,2004-05,2005,2004,New York Knicks,1162146.4782168185
NBA,andersh01,873699,2004-05,2005,2004,Miami Heat,1162146.4782168185
NBA,andersh01,7900000,2005-06,2006,2005,New York Knicks,1901593.929649636
NBA,andersh01,1035000,2005-06,2006,2005,Miami Heat,1901593.929649636
NBA,andersh01,7244726,2006-07,2007,2006,New York Knicks,3023753.773834478
NBA,anderwi01,500000,1988-89,1989,1988,San Antonio Spurs,1939948.373773877
NBA,anderwi01,725000,1990-91,1991,1990,San Antonio Spurs,65767.1893038237
NBA,anderwi01,775000,1991-92,1992,1991,San Antonio Spurs,72561.6418460971
NBA,anderwi01,2075000,1992-93,1993,1992,San Antonio Spurs,1077901.5982967492
NBA,anderwi01,2075000,1993-94,1994,1993,San Antonio Spurs,114669.69386260437
NBA,anderwi01,2075000,1994-95,1995,1994,San Antonio Spurs,185076.22540942498
NBA,anderwi01,2075000,1995-96,1996,1995,Toronto Raptors,2195932.6788218794
NBA,anderwi01,510000,1999-00,2000,1999,Miami Heat,1412443.7054130677
NBA,andrima01,398762,2005-06,2006,2005,Cleveland Cavaliers,1901593.929649636
NBA,andrima01,664209,2006-07,2007,2006,Chicago Bulls,3023753.773834478
NBA,anigbik01,950000,2017-18,2018,2017,Indiana Pacers,521475.3144677591
NBA,anslemi01,200000,1990-91,1991,1990,Orlando Magic,65767.1893038237
NBA,anstech01,713900,1997-98,1998,1997,Dallas Mavericks,1374603.277747772
NBA,anstech01,985200,1998-99,1999,1998,Dallas Mavericks,905991.694152523
NBA,anstech01,1113720,1999-00,2000,1999,Chicago Bulls,1412443.7054130677
NBA,antetgi01,1792560,2013-14,2014,2013,Milwaukee Bucks,1322704.6479667001
NBA,antetgi01,1873200,2014-15,2015,2014,Milwaukee Bucks,497394.3964562569
NBA,antetgi01,1953960,2015-16,2016,2015,Milwaukee Bucks,52983.52981856253
NBA,antetgi01,2995421,2016-17,2017,2016,Milwaukee Bucks,396832.5696172363
NBA,antetgi01,22471910,2017-18,2018,2017,Milwaukee Bucks,521475.3144677591
NBA,antetth01,105888,2015-16,2016,2015,New York Knicks,52983.52981856253
NBA,anthoca01,3229200,2003-04,2004,2003,Denver Nuggets,2054044.9692242062
NBA,anthoca01,3471360,2004-05,2005,2004,Denver Nuggets,1162146.4782168185
NBA,anthoca01,3713640,2005-06,2006,2005,Denver Nuggets,1901593.929649636
NBA,anthoca01,4694041,2006-07,2007,2006,Denver Nuggets,3023753.773834478
NBA,anthoca01,13041250,2007-08,2008,2007,Denver Nuggets,614557.5801130238
NBA,anthoca01,14410581,2008-09,2009,2008,Denver Nuggets,235998.7720890502
NBA,anthoca01,15779912,2009-10,2010,2009,Denver Nuggets,1922425.2246942683
NBA,anthoca01,17149243,2010-11,2011,2010,New York Knicks,2677082.6790611977
NBA,anthoca01,18518574,2011-12,2012,2011,New York Knicks,206409.61107801038
NBA,anthoca01,19450000,2012-13,2013,2012,New York Knicks,1371581.766737486
NBA,anthoca01,22407474,2013-14,2014,2013,New York Knicks,1322704.6479667001
NBA,anthoca01,22458000,2014-15,2015,2014,New York Knicks,497394.3964562569
NBA,anthoca01,22875000,2015-16,2016,2015,New York Knicks,52983.52981856253
NBA,anthoca01,24559380,2016-17,2017,2016,New York Knicks,396832.5696172363
NBA,anthoca01,26243760,2017-18,2018,2017,Oklahoma City Thunder,521475.3144677591
NBA,anthogr01,865000,1991-92,1992,1991,New York Knicks,72561.6418460971
NBA,anthogr01,1067000,1992-93,1993,1992,New York Knicks,1077901.5982967492
NBA,anthogr01,1269000,1993-94,1994,1993,New York Knicks,114669.69386260437
NBA,anthogr01,1471000,1994-95,1995,1994,New York Knicks,185076.22540942498
NBA,anthogr01,1673000,1995-96,1996,1995,Vancouver Grizzlies,2195932.6788218794
NBA,anthogr01,1875000,1996-97,1997,1996,Vancouver Grizzlies,2871921.8599532256
NBA,anthogr01,272250,1997-98,1998,1997,Seattle SuperSonics,1374603.277747772
NBA,anthogr01,1000000,1998-99,1999,1998,Portland Trail Blazers,905991.694152523
NBA,anthogr01,1100000,1999-00,2000,1999,Portland Trail Blazers,1412443.7054130677
NBA,anthogr01,3500000,2000-01,2001,2000,Portland Trail Blazers,7593113.482056255
NBA,anthogr01,3000000,2001-02,2002,2001,Chicago Bulls,8713141.71759002
NBA,anthogr01,1500000,2002-03,2003,2002,Chicago Bulls,12172864.993043823
NBA,anthojo01,427163,2007-08,2008,2007,Miami Heat,614557.5801130238
NBA,anthojo01,711517,2008-09,2009,2008,Miami Heat,235998.7720890502
NBA,anthojo01,825497,2009-10,2010,2009,Miami Heat,1922425.2246942683
NBA,anthojo01,3300000,2010-11,2011,2010,Miami Heat,2677082.6790611977
NBA,anthojo01,3600000,2011-12,2012,2011,Miami Heat,206409.61107801038
NBA,anthojo01,3750000,2012-13,2013,2012,Miami Heat,1371581.766737486
NBA,anthojo01,3800000,2013-14,2014,2013,Miami Heat,1322704.6479667001
NBA,anthojo01,3800000,2014-15,2015,2014,Detroit Pistons,497394.3964562569
NBA,anthojo01,2500000,2015-16,2016,2015,Detroit Pistons,52983.52981856253
NBA,anthojo01,663810,2016-17,2017,2016,San Antonio Spurs,396832.5696172363
NBA,anticpe01,1250000,2014-15,2015,2014,Atlanta Hawks,497394.3964562569
NBA,anunoog01,1645200,2017-18,2018,2017,Toronto Raptors,521475.3144677591
NBA,applike01,161776,2015-16,2016,2015,Orlando Magic,52983.52981856253
NBA,araujra01,2082720,2004-05,2005,2004,Toronto Raptors,1162146.4782168185
NBA,araujra01,2238960,2005-06,2006,2005,Toronto Raptors,1901593.929649636
NBA,araujra01,2395200,2006-07,2007,2006,Utah Jazz,3023753.773834478
NBA,archiro01,349458,2002-03,2003,2002,Memphis Grizzlies,12172864.993043823
NBA,archiro01,563679,2003-04,2004,2003,Orlando Magic,2054044.9692242062
NBA,arenagi01,332817,2001-02,2002,2001,Golden State Warriors,8713141.71759002
NBA,arenagi01,512435,2002-03,2003,2002,Golden State Warriors,12172864.993043823
NBA,arenagi01,8536000,2003-04,2004,2003,Washington Wizards,2054044.9692242062
NBA,arenagi01,9389600,2004-05,2005,2004,Washington Wizards,1162146.4782168185
NBA,arenagi01,10243200,2005-06,2006,2005,Washington Wizards,1901593.929649636
NBA,arenagi01,11096800,2006-07,2007,2006,Washington Wizards,3023753.773834478
NBA,arenagi01,11950400,2007-08,2008,2007,Washington Wizards,614557.5801130238
NBA,arenagi01,14653466,2008-09,2009,2008,Washington Wizards,235998.7720890502
NBA,arenagi01,16192080,2009-10,2010,2009,Washington Wizards,1922425.2246942683
NBA,arenagi01,17730694,2010-11,2011,2010,Orlando Magic,2677082.6790611977
NBA,arenagi01,19269307,2011-12,2012,2011,Orlando Magic,206409.61107801038
NBA,arenagi01,20807922,2012-13,2013,2012,Orlando Magic,1371581.766737486
NBA,arizatr01,385277,2004-05,2005,2004,New York Knicks,1162146.4782168185
NBA,arizatr01,682051,2005-06,2006,2005,New York Knicks,1901593.929649636
NBA,arizatr01,3100000,2006-07,2007,2006,Orlando Magic,3023753.773834478
NBA,arizatr01,3100000,2007-08,2008,2007,Los Angeles Lakers,614557.5801130238
NBA,arizatr01,3100000,2008-09,2009,2008,Los Angeles Lakers,235998.7720890502
NBA,arizatr01,5854000,2009-10,2010,2009,Houston Rockets,1922425.2246942683
NBA,arizatr01,6322320,2010-11,2011,2010,New Orleans Hornets,2677082.6790611977
NBA,arizatr01,6790640,2011-12,2012,2011,New Orleans Hornets,206409.61107801038
NBA,arizatr01,7258960,2012-13,2013,2012,Washington Wizards,1371581.766737486
NBA,arizatr01,7727280,2013-14,2014,2013,Washington Wizards,1322704.6479667001
NBA,arizatr01,8579089,2014-15,2015,2014,Houston Rockets,497394.3964562569
NBA,arizatr01,8193030,2015-16,2016,2015,Houston Rockets,52983.52981856253
NBA,arizatr01,7806971,2016-17,2017,2016,Houston Rockets,396832.5696172363
NBA,arizatr01,7420912,2017-18,2018,2017,Houston Rockets,521475.3144677591
NBA,armstbj01,425000,1990-91,1991,1990,Chicago Bulls,65767.1893038237
NBA,armstbj01,435000,1991-92,1992,1991,Chicago Bulls,72561.6418460971
NBA,armstbj01,540000,1992-93,1993,1992,Chicago Bulls,1077901.5982967492
NBA,armstbj01,620000,1993-94,1994,1993,Chicago Bulls,114669.69386260437
NBA,armstbj01,2800000,1994-95,1995,1994,Chicago Bulls,185076.22540942498
NBA,armstbj01,2400000,1995-96,1996,1995,Golden State Warriors,2195932.6788218794
NBA,armstbj01,2400000,1996-97,1997,1996,Golden State Warriors,2871921.8599532256
NBA,armstbj01,2600000,1997-98,1998,1997,Golden State Warriors,1374603.277747772
NBA,armstbj01,2800000,1998-99,1999,1998,Los Angeles Lakers,905991.694152523
NBA,armstbj01,850000,1998-99,1999,1998,Orlando Magic,905991.694152523
NBA,armstbj01,510000,1999-00,2000,1999,Chicago Bulls,1412443.7054130677
NBA,armstbr01,865800,2001-02,2002,2001,New Jersey Nets,8713141.71759002
NBA,armstbr01,930720,2002-03,2003,2002,New Jersey Nets,12172864.993043823
NBA,armstbr01,995650,2003-04,2004,2003,New Jersey Nets,2054044.9692242062
NBA,armstda01,350000,1995-96,1996,1995,Orlando Magic,2195932.6788218794
NBA,armstda01,410000,1996-97,1997,1996,Orlando Magic,2871921.8599532256
NBA,armstda01,350000,1997-98,1998,1997,Orlando Magic,1374603.277747772
NBA,armstda01,2900000,1998-99,1999,1998,Orlando Magic,905991.694152523
NBA,armstda01,4125000,1999-00,2000,1999,Orlando Magic,1412443.7054130677
NBA,armstda01,3100000,2000-01,2001,2000,Orlando Magic,7593113.482056255
NBA,armstda01,4005000,2001-02,2002,2001,Orlando Magic,8713141.71759002
NBA,armstda01,4010000,2002-03,2003,2002,Orlando Magic,12172864.993043823
NBA,armstda01,2475000,2003-04,2004,2003,New Orleans Hornets,2054044.9692242062
NBA,armstda01,2275000,2004-05,2005,2004,Dallas Mavericks,1162146.4782168185
NBA,armstda01,1138500,2005-06,2006,2005,Dallas Mavericks,1901593.929649636
NBA,armstda01,1178348,2006-07,2007,2006,Indiana Pacers,3023753.773834478
NBA,armstda01,1219590,2007-08,2008,2007,New Jersey Nets,614557.5801130238
NBA,armsthi01,1767600,2006-07,2007,2006,New Orleans/Oklahoma City Hornets,3023753.773834478
NBA,armsthi01,1900200,2007-08,2008,2007,New Orleans Hornets,614557.5801130238
NBA,armsthi01,2032800,2008-09,2009,2008,New Orleans Hornets,235998.7720890502
NBA,armsthi01,2801198,2009-10,2010,2009,Houston Rockets,1922425.2246942683
NBA,armsthi01,992680,2010-11,2011,2010,Atlanta Hawks,2677082.6790611977
NBA,arroyca01,332817,2001-02,2002,2001,Toronto Raptors,8713141.71759002
NBA,arroyca01,546000,2002-03,2003,2002,Utah Jazz,12172864.993043823
NBA,arroyca01,800000,2003-04,2004,2003,Utah Jazz,2054044.9692242062
NBA,arroyca01,4000000,2004-05,2005,2004,Utah Jazz,1162146.4782168185
NBA,arroyca01,4000000,2005-06,2006,2005,Detroit Pistons,1901593.929649636
NBA,arroyca01,4100000,2006-07,2007,2006,Orlando Magic,3023753.773834478
NBA,arroyca01,4100000,2007-08,2008,2007,Orlando Magic,614557.5801130238
NBA,arroyca01,1107572,2009-10,2010,2009,Miami Heat,1922425.2246942683
NBA,arroyca01,1223166,2010-11,2011,2010,Miami Heat,2677082.6790611977
NBA,arthuda01,977160,2008-09,2009,2008,Memphis Grizzlies,235998.7720890502
NBA,arthuda01,1050480,2009-10,2010,2009,Memphis Grizzlies,1922425.2246942683
NBA,arthuda01,1123680,2010-11,2011,2010,Memphis Grizzlies,2677082.6790611977
NBA,arthuda01,2027119,2011-12,2012,2011,Memphis Grizzlies,206409.61107801038
NBA,arthuda01,3006217,2012-13,2013,2012,Memphis Grizzlies,1371581.766737486
NBA,arthuda01,3231683,2013-14,2014,2013,Denver Nuggets,1322704.6479667001
NBA,arthuda01,3457149,2014-15,2015,2014,Denver Nuggets,497394.3964562569
NBA,arthuda01,2814000,2015-16,2016,2015,Denver Nuggets,52983.52981856253
NBA,arthuda01,8070175,2016-17,2017,2016,Denver Nuggets,396832.5696172363
NBA,arthuda01,7464912,2017-18,2018,2017,Denver Nuggets,521475.3144677591
NBA,asikom01,1721000,2010-11,2011,2010,Chicago Bulls,2677082.6790611977
NBA,asikom01,1857500,2011-12,2012,2011,Chicago Bulls,206409.61107801038
NBA,asikom01,8374646,2012-13,2013,2012,Houston Rockets,1371581.766737486
NBA,asikom01,8374646,2013-14,2014,2013,Houston Rockets,1322704.6479667001
NBA,asikom01,8374646,2014-15,2015,2014,New Orleans Pelicans,497394.3964562569
NBA,asikom01,11000000,2015-16,2016,2015,New Orleans Pelicans,52983.52981856253
NBA,asikom01,9904494,2016-17,2017,2016,New Orleans Pelicans,396832.5696172363
NBA,asikom01,10595505,2017-18,2018,2017,Chicago Bulls,521475.3144677591
NBA,askewvi01,135000,1991-92,1992,1991,Golden State Warriors,72561.6418460971
NBA,askewvi01,180000,1992-93,1993,1992,Seattle SuperSonics,1077901.5982967492
NBA,askewvi01,1460000,1994-95,1995,1994,Seattle SuperSonics,185076.22540942498
NBA,askewvi01,1810000,1995-96,1996,1995,Seattle SuperSonics,2195932.6788218794
NBA,askewvi01,2000000,1996-97,1997,1996,Indiana Pacers,2871921.8599532256
NBA,askewvi01,272250,1997-98,1998,1997,Portland Trail Blazers,1374603.277747772
NBA,askinke01,150000,1990-91,1991,1990,Miami Heat,65767.1893038237
NBA,askinke01,202000,1991-92,1992,1991,Miami Heat,72561.6418460971
NBA,askinke01,250000,1992-93,1993,1992,Miami Heat,1077901.5982967492
NBA,askinke01,313000,1993-94,1994,1993,Miami Heat,114669.69386260437
NBA,askinke01,406000,1994-95,1995,1994,Miami Heat,185076.22540942498
NBA,askinke01,550000,1995-96,1996,1995,Miami Heat,2195932.6788218794
NBA,askinke01,650000,1996-97,1997,1996,Miami Heat,2871921.8599532256
NBA,askinke01,750000,1997-98,1998,1997,Miami Heat,1374603.277747772
NBA,askinke01,725000,1998-99,1999,1998,Miami Heat,905991.694152523
NBA,askinke01,1752400,1999-00,2000,1999,Miami Heat,1412443.7054130677
NBA,atkinch01,385000,1999-00,2000,1999,Orlando Magic,1412443.7054130677
NBA,atkinch01,3000000,2000-01,2001,2000,Detroit Pistons,7593113.482056255
NBA,atkinch01,3300000,2001-02,2002,2001,Detroit Pistons,8713141.71759002
NBA,atkinch01,3600000,2002-03,2003,2002,Detroit Pistons,12172864.993043823
NBA,atkinch01,3900000,2003-04,2004,2003,Detroit Pistons,2054044.9692242062
NBA,atkinch01,4200000,2004-05,2005,2004,Los Angeles Lakers,1162146.4782168185
NBA,atkinch01,4500000,2005-06,2006,2005,Washington Wizards,1901593.929649636
NBA,atkinch01,3000000,2006-07,2007,2006,Memphis Grizzlies,3023753.773834478
NBA,atkinch01,3000000,2007-08,2008,2007,Denver Nuggets,614557.5801130238
NBA,atkinch01,3240000,2008-09,2009,2008,Oklahoma City Thunder,235998.7720890502
NBA,atkinch01,1306455,2009-10,2010,2009,Detroit Pistons,1922425.2246942683
NBA,atkinch01,760000,2009-10,2010,2009,Minnesota Timberwolves,1922425.2246942683
NBA,augmost01,875000,1991-92,1992,1991,Atlanta Hawks,72561.6418460971
NBA,augmost01,1138000,1992-93,1993,1992,Atlanta Hawks,1077901.5982967492
NBA,augmost01,1400000,1993-94,1994,1993,Atlanta Hawks,114669.69386260437
NBA,augmost01,1662500,1994-95,1995,1994,Atlanta Hawks,185076.22540942498
NBA,augmost01,2160000,1995-96,1996,1995,Atlanta Hawks,2195932.6788218794
NBA,augmost01,2480000,1996-97,1997,1996,Detroit Pistons,2871921.8599532256
NBA,augmost01,2800000,1997-98,1998,1997,Portland Trail Blazers,1374603.277747772
NBA,augmost01,3200000,1998-99,1999,1998,Portland Trail Blazers,905991.694152523
NBA,augmost01,3450000,1999-00,2000,1999,Houston Rockets,1412443.7054130677
NBA,augmost01,510000,1999-00,2000,1999,Portland Trail Blazers,1412443.7054130677
NBA,augmost01,923500,2000-01,2001,2000,Portland Trail Blazers,7593113.482056255
NBA,augmost01,2400000,2001-02,2002,2001,Charlotte Hornets,8713141.71759002
NBA,augmost01,2400000,2002-03,2003,2002,New Orleans Hornets,12172864.993043823
NBA,augmost01,2400000,2003-04,2004,2003,New Orleans Hornets,2054044.9692242062
NBA,augmost01,1100000,2004-05,2005,2004,Orlando Magic,1162146.4782168185
NBA,augmost01,1138500,2005-06,2006,2005,Orlando Magic,1901593.929649636
