league,player_id,salary,season,season_end,season_start,team,adjusted_salary
NBA,bealbr01,4505280,2014-15,2015,2014,Washington Wizards,2284107.1982281283
NBA,bealbr01,5694674,2015-16,2016,2015,Washington Wizards,2854639.0562177636
NBA,bealbr01,22116750,2016-17,2017,2016,Washington Wizards,11004082.010582011
NBA,bealbr01,23775506,2017-18,2018,2017,Washington Wizards,11592552.720902856
NBA,beaslje01,366931,2003-04,2004,2003,Miami Heat,233410.06630507647
NBA,beaslje01,620046,2004-05,2005,2004,Miami Heat,385722.6382978723
NBA,beaslma01,1627320,2016-17,2017,2016,Denver Nuggets,809665.1966251967
NBA,beaslma01,1700640,2017-18,2018,2017,Denver Nuggets,829204.5964984398
NBA,beaslmi01,4314960,2008-09,2009,2008,Miami Heat,2404546.0722865835
NBA,beaslmi01,4638600,2009-10,2010,2009,Miami Heat,2547817.6135048093
NBA,beaslmi01,4962240,2010-11,2011,2010,Minnesota Timberwolves,2711087.092519314
NBA,beaslmi01,6262347,2011-12,2012,2011,Minnesota Timberwolves,3357424.9576767404
NBA,beaslmi01,5750000,2012-13,2013,2012,Phoenix Suns,3021683.9688661094
NBA,beaslmi01,4666667,2013-14,2014,2013,Phoenix Suns,2408057.5704214913
NBA,beaslmi01,1027424,2013-14,2014,2013,Miami Heat,530163.4209667692
NBA,beaslmi01,777778,2014-15,2015,2014,Phoenix Suns,394321.4025373511
NBA,beaslmi01,330226,2014-15,2015,2014,Miami Heat,167419.46863282236
NBA,beaslmi01,306527,2015-16,2016,2015,Houston Rockets,153656.54750127267
NBA,beaslmi01,1403611,2016-17,2017,2016,Milwaukee Bucks,698359.8654845322
NBA,beaslmi01,777777,2016-17,2017,2016,Phoenix Suns,386979.1851851852
NBA,beaslmi01,1471382,2017-18,2018,2017,New York Knicks,717422.0985070722
NBA,beaubro01,1075440,2009-10,2010,2009,Dallas Mavericks,590700.8524700582
NBA,beaubro01,1156080,2010-11,2011,2010,Dallas Mavericks,631616.6823691978
NBA,beaubro01,1236720,2011-12,2012,2011,Dallas Mavericks,663041.2836685636
NBA,beaubro01,2227333,2012-13,2013,2012,Dallas Mavericks,1170486.3338132969
NBA,beckco01,272250,1997-98,1998,1997,Charlotte Hornets,191854.27356197676
NBA,beckco01,425000,1998-99,1999,1998,Charlotte Hornets,296189.59231909405
NBA,bedfowi01,637500,1987-88,1988,1987,Detroit Pistons,590101.8942215601
NBA,bedfowi01,687500,1988-89,1989,1988,Detroit Pistons,617460.4198933057
NBA,bedfowi01,850000,1990-91,1991,1990,Detroit Pistons,707361.9925375514
NBA,bedfowi01,900000,1991-92,1992,1991,Detroit Pistons,721886.6706625479
NBA,bedfowi01,925000,1992-93,1993,1992,Washington Bullets,723817.7701811203
NBA,belinma01,1345800,2007-08,2008,2007,Golden State Warriors,764787.312579623
NBA,belinma01,1446720,2008-09,2009,2008,Golden State Warriors,806196.3248091398
NBA,belinma01,1547640,2009-10,2010,2009,Toronto Raptors,850063.4784988107
NBA,belinma01,2380270,2010-11,2011,2010,New Orleans Hornets,1300444.8139773465
NBA,belinma01,3377604,2011-12,2012,2011,New Orleans Hornets,1810830.9818585252
NBA,belinma01,1957000,2012-13,2013,2012,Chicago Bulls,1028423.569925387
NBA,belinma01,2750000,2013-14,2014,2013,San Antonio Spurs,1419033.8240673912
NBA,belinma01,2873750,2014-15,2015,2014,San Antonio Spurs,1456946.7515688445
NBA,belinma01,6333333,2015-16,2016,2015,Sacramento Kings,3174787.4835035014
NBA,belinma01,6333333,2016-17,2017,2016,Charlotte Hornets,3151119.207493208
NBA,belinma01,6306060,2017-18,2018,2017,Atlanta Hawks,3074733.005100992
NBA,belinma01,776217,2017-18,2018,2017,Philadelphia 76ers,378470.8723070311
NBA,bellch01,89292,2001-02,2002,2001,Phoenix Suns,58837.29963133175
NBA,bellch01,641748,2005-06,2006,2005,Milwaukee Bucks,387410.8257666014
NBA,bellch01,744551,2006-07,2007,2006,Milwaukee Bucks,435585.16169893165
NBA,bellch01,3100000,2007-08,2008,2007,Milwaukee Bucks,1761658.9901893528
NBA,bellch01,3354480,2008-09,2009,2008,Milwaukee Bucks,1869310.887833004
NBA,bellch01,3596000,2009-10,2010,2009,Milwaukee Bucks,1975154.6022858825
NBA,bellch01,4447792,2010-11,2011,2010,Golden State Warriors,2430021.8210748904
NBA,bellch01,4099920,2011-12,2012,2011,Golden State Warriors,2198085.4354570294
NBA,belljo01,815615,2017-18,2018,2017,Golden State Warriors,397680.7007791625
NBA,bellra01,540850,2001-02,2002,2001,Philadelphia 76ers,356383.0298974799
NBA,bellra01,612435,2002-03,2003,2002,Dallas Mavericks,397035.9565984298
NBA,bellra01,688679,2003-04,2004,2003,Utah Jazz,438078.5789505759
NBA,bellra01,1320000,2004-05,2005,2004,Utah Jazz,821155.0151975683
NBA,bellra01,4250000,2005-06,2006,2005,Phoenix Suns,2565642.6034955406
NBA,bellra01,4500000,2006-07,2007,2006,Phoenix Suns,2632637.9625374116
NBA,bellra01,4750000,2007-08,2008,2007,Phoenix Suns,2699316.194644976
NBA,bellra01,5000000,2008-09,2009,2008,Charlotte Bobcats,2786290.1073087393
NBA,bellra01,5250000,2009-10,2010,2009,Golden State Warriors,2883637.8370414027
NBA,bellra01,3000000,2010-11,2011,2010,Utah Jazz,1639030.2116701212
NBA,bellra01,3240000,2011-12,2012,2011,Utah Jazz,1737057.5062149444
NBA,bellra01,3480000,2012-13,2013,2012,Utah Jazz,1828775.6889833147
NBA,belltr01,1285440,2003-04,2004,2003,Memphis Grizzlies,817686.8011457127
NBA,belltr01,1381920,2004-05,2005,2004,Memphis Grizzlies,859674.650455927
NBA,belltr01,1478280,2005-06,2006,2005,Memphis Grizzlies,892408.9759753853
NBA,bembrde01,1499760,2016-17,2017,2016,Atlanta Hawks,746198.3354783355
NBA,bembrde01,1567200,2017-18,2018,2017,Atlanta Hawks,764141.4077243595
NBA,bendedr01,4276320,2016-17,2017,2016,Phoenix Suns,2127662.336622337
NBA,bendedr01,4468800,2017-18,2018,2017,Phoenix Suns,2178914.7031895216
NBA,bendejo01,2214600,1999-00,2000,1999,Indiana Pacers,1524098.0286147557
NBA,bendejo01,2380680,2000-01,2001,2000,Indiana Pacers,1606824.3026188165
NBA,bendejo01,2546760,2001-02,2002,2001,Indiana Pacers,1678140.0484823997
NBA,bendejo01,3226745,2002-03,2003,2002,Indiana Pacers,2091868.9947083371
NBA,bendejo01,5800000,2003-04,2004,2003,Indiana Pacers,3689463.099518557
NBA,bendejo01,6525000,2004-05,2005,2004,Indiana Pacers,4059118.5410334347
NBA,bendejo01,7175000,2005-06,2006,2005,Indiana Pacers,4331408.39531306
NBA,bendejo01,801361,2009-10,2010,2009,New York Knicks,440159.0287103496
NBA,benimje01,35000,2014-15,2015,2014,Denver Nuggets,17744.458044335643
NBA,benimje01,29843,2014-15,2015,2014,Utah Jazz,15129.938897631675
NBA,benjabe01,575000,1985-86,1986,1985,Los Angeles Clippers,555418.286137331
NBA,benjabe01,1082000,1987-88,1988,1987,Los Angeles Clippers,1001553.3326238871
NBA,benjabe01,1000000,1988-89,1989,1988,Los Angeles Clippers,898124.2471175357
NBA,benjabe01,1100000,1989-90,1990,1989,Los Angeles Clippers,948673.8825084688
NBA,benjabe01,1750000,1990-91,1991,1990,Seattle SuperSonics,1456333.5140479
NBA,benjabe01,2875000,1991-92,1992,1991,Seattle SuperSonics,2306026.8646164723
NBA,benjabe01,3175000,1992-93,1993,1992,Seattle SuperSonics,2484455.5895406017
NBA,benjabe01,3575000,1993-94,1994,1993,New Jersey Nets,2732961.037058737
NBA,benjabe01,3774600,1994-95,1995,1994,New Jersey Nets,2822580.6886077393
NBA,benjabe01,3975000,1995-96,1996,1995,Milwaukee Bucks,2909610.79943899
NBA,benjabe01,123529,1999-00,2000,1999,Cleveland Cavaliers,85013.23280807016
NBA,benjaco01,540000,1998-99,1999,1998,Chicago Bulls,376335.01141720184
NBA,benjaco01,696000,1999-00,2000,1999,Chicago Bulls,478990.4397705545
NBA,benjaco01,749160,2000-01,2001,2000,Chicago Bulls,505640.61299709015
NBA,bennean01,5324280,2013-14,2014,2013,Cleveland Cavaliers,2747393.9668383743
NBA,bennean01,5563920,2014-15,2015,2014,Minnesota Timberwolves,2820821.285772571
NBA,bennean01,3650000,2015-16,2016,2015,Minnesota Timberwolves,1829680.2512654522
NBA,bennean01,947276,2015-16,2016,2015,Toronto Raptors,474852.65471170755
NBA,bennean01,1015696,2016-17,2017,2016,Brooklyn Nets,505354.6331092998
NBA,bennema01,480000,1995-96,1996,1995,Phoenix Suns,351349.2286115007
NBA,bennema01,555000,1996-97,1997,1996,Phoenix Suns,398479.15806851006
NBA,bennema01,630000,1997-98,1998,1997,Phoenix Suns,443960.3024574669
NBA,bennema01,272500,1997-98,1998,1997,Los Angeles Lakers,192030.44828517418
NBA,benneto01,140000,1992-93,1993,1992,Charlotte Hornets,109550.79764903442
NBA,benneto01,182000,1993-94,1994,1993,Charlotte Hornets,139132.56188662662
NBA,benneto01,224000,1994-95,1995,1994,Charlotte Hornets,167503.3312796412
NBA,bennewi01,525000,1990-91,1991,1990,Cleveland Cavaliers,436900.05421437003
NBA,bennewi01,525000,1991-92,1992,1991,Cleveland Cavaliers,421100.5578864863
NBA,benoida01,230000,1991-92,1992,1991,Utah Jazz,184482.1491693178
NBA,benoida01,300000,1992-93,1993,1992,Utah Jazz,234751.70924793088
NBA,benoida01,810000,1993-94,1994,1993,Utah Jazz,619216.3468580636
NBA,benoida01,1000000,1994-95,1995,1994,Utah Jazz,747782.7289269696
NBA,benoida01,1200000,1995-96,1996,1995,Utah Jazz,878373.0715287518
NBA,benoida01,508000,1996-97,1997,1996,New Jersey Nets,364734.07621405966
NBA,benoida01,609096,1997-98,1998,1997,New Jersey Nets,429229.2768025925
NBA,benoida01,736000,2000-01,2001,2000,Utah Jazz,496758.3575816359
NBA,bensoke02,75000,2016-17,2017,2016,Miami Heat,37315.88731588732
NBA,bensoke01,270000,1984-85,1985,1984,Detroit Pistons,270000.0
NBA,bensoke01,315000,1985-86,1986,1985,Detroit Pistons,304272.6263187118
NBA,bensoke01,345000,1986-87,1987,1986,Utah Jazz,325680.09984444524
NBA,bensoke01,350000,1987-88,1988,1987,Cleveland Cavaliers,323977.5105530134
NBA,bentibe01,250000,2016-17,2017,2016,Boston Celtics,124386.29105295772
NBA,bentibe01,50000,2016-17,2017,2016,Indiana Pacers,24877.258210591546
NBA,bentibe01,31969,2016-17,2017,2016,Dallas Mavericks,15906.021354688022
NBA,berryri01,300000,1988-89,1989,1988,Sacramento Kings,269437.27413526067
NBA,berrywa01,287500,1987-88,1988,1987,San Antonio Spurs,266124.38366854674
NBA,berrywa01,312500,1988-89,1989,1988,New Jersey Nets,280663.82722422987
NBA,bertada01,543471,2016-17,2017,2016,San Antonio Spurs,270401.36793936795
NBA,bertada01,1312611,2017-18,2018,2017,San Antonio Spurs,640007.923260898
NBA,besttr01,580000,1995-96,1996,1995,Indiana Pacers,424546.98457222997
NBA,besttr01,666000,1996-97,1997,1996,Indiana Pacers,478174.98968221206
NBA,besttr01,752000,1997-98,1998,1997,Indiana Pacers,529933.5673778018
NBA,besttr01,2750000,1998-99,1999,1998,Indiana Pacers,1916520.891476491
NBA,besttr01,3250000,1999-00,2000,1999,Indiana Pacers,2236665.1282389397
NBA,besttr01,3500000,2000-01,2001,2000,Indiana Pacers,2362301.9721952793
NBA,besttr01,3375000,2001-02,2002,2001,Indiana Pacers,2223893.3639715165
NBA,besttr01,1400000,2002-03,2003,2002,Miami Heat,907607.0754248234
NBA,besttr01,938679,2003-04,2004,2003,Dallas Mavericks,597107.1608263758
NBA,besttr01,1000000,2004-05,2005,2004,New Jersey Nets,622087.1327254305
NBA,beverpa01,281377,2012-13,2013,2012,Houston Rockets,147866.49914915464
NBA,beverpa01,788872,2013-14,2014,2013,Houston Rockets,407067.6548580695
NBA,beverpa01,915243,2014-15,2015,2014,Houston Rockets,464014.02896776824
NBA,beverpa01,6500000,2015-16,2016,2015,Houston Rockets,3258334.694034367
NBA,beverpa01,6000000,2016-17,2017,2016,Houston Rockets,2985270.9852709854
NBA,beverpa01,5513514,2017-18,2018,2017,Los Angeles Clippers,2688300.376128104
NBA,bhullsi01,29843,2014-15,2015,2014,Sacramento Kings,15129.938897631675
NBA,bibbymi01,2400000,1998-99,1999,1998,Vancouver Grizzlies,1672600.0507431193
NBA,bibbymi01,3092400,1999-00,2000,1999,Vancouver Grizzlies,2128204.074635722
NBA,bibbymi01,3308160,2000-01,2001,2000,Vancouver Grizzlies,2232820.826382153
NBA,bibbymi01,4174893,2001-02,2002,2001,Sacramento Kings,2750967.9519973737
NBA,bibbymi01,8500000,2002-03,2003,2002,Sacramento Kings,5510471.529364999
NBA,bibbymi01,9500000,2003-04,2004,2003,Sacramento Kings,6043086.111280395
NBA,bibbymi01,10500000,2004-05,2005,2004,Sacramento Kings,6531914.893617021
NBA,bibbymi01,11500000,2005-06,2006,2005,Sacramento Kings,6942327.044752639
NBA,bibbymi01,12500000,2006-07,2007,2006,Sacramento Kings,7312883.229270588
NBA,bibbymi01,13500000,2007-08,2008,2007,Atlanta Hawks,7671740.763727827
NBA,bibbymi01,14983603,2008-09,2009,2008,Atlanta Hawks,8349732.962148309
NBA,bibbymi01,6217617,2009-10,2010,2009,Atlanta Hawks,3415115.359510829
NBA,bibbymi01,5564767,2010-11,2011,2010,Washington Wizards,3040273.744634968
NBA,bibbymi01,1352181,2011-12,2012,2011,New York Knicks,724943.257966429
NBA,biedran01,1727760,2004-05,2005,2004,Golden State Warriors,1074817.26443769
NBA,biedran01,1857360,2005-06,2006,2005,Golden State Warriors,1121252.222594936
NBA,biedran01,1986960,2006-07,2007,2006,Golden State Warriors,1162432.516898519
NBA,biedran01,2636696,2007-08,2008,2007,Golden State Warriors,1498373.9396117115
NBA,biedran01,9000000,2008-09,2009,2008,Golden State Warriors,5015322.19315573
NBA,biedran01,9000000,2009-10,2010,2009,Golden State Warriors,4943379.149213833
NBA,biedran01,9000000,2010-11,2011,2010,Golden State Warriors,4917090.6350103635
NBA,biedran01,9000000,2011-12,2012,2011,Golden State Warriors,4825159.739485957
NBA,biedran01,9000000,2012-13,2013,2012,Golden State Warriors,4729592.299094779
NBA,biedran01,9000000,2013-14,2014,2013,Utah Jazz,4644110.696947826
NBA,billuch01,2384640,1997-98,1998,1997,Boston Celtics,1680453.1677018632
NBA,billuch01,2742000,1998-99,1999,1998,Denver Nuggets,1910945.557974014
NBA,billuch01,3100080,1999-00,2000,1999,Orlando Magic,2133489.4863849147
NBA,billuch01,2250000,2000-01,2001,2000,Minnesota Timberwolves,1518622.696411251
NBA,billuch01,2475000,2001-02,2002,2001,Minnesota Timberwolves,1630855.1335791121
NBA,billuch01,4546000,2002-03,2003,2002,Detroit Pistons,2947129.832058034
NBA,billuch01,5000600,2003-04,2004,2003,Detroit Pistons,3180953.3061124994
NBA,billuch01,5455200,2004-05,2005,2004,Detroit Pistons,3393609.726443769
NBA,billuch01,5909800,2005-06,2006,2005,Detroit Pistons,3567631.684267752
NBA,billuch01,6364400,2006-07,2007,2006,Detroit Pistons,3723369.121949578
NBA,billuch01,10000000,2007-08,2008,2007,Detroit Pistons,5682770.936094686
NBA,billuch01,11050000,2008-09,2009,2008,Denver Nuggets,6157701.137152313
NBA,billuch01,12100000,2009-10,2010,2009,Denver Nuggets,6646098.633943042
NBA,billuch01,13150000,2010-11,2011,2010,New York Knicks,7184415.761154031
NBA,billuch01,12199968,2011-12,2012,2011,New York Knicks,6540754.935179668
NBA,billuch01,2000032,2011-12,2012,2011,Los Angeles Clippers,1072274.8760092864
NBA,billuch01,4000000,2012-13,2013,2012,Los Angeles Clippers,2102041.021819902
NBA,billuch01,2500000,2013-14,2014,2013,Detroit Pistons,1290030.7491521738
NBA,birchkh01,50000,2014-15,2015,2014,Miami Heat,25349.22577762235
NBA,birchkh01,815615,2017-18,2018,2017,Orlando Magic,397680.7007791625
NBA,birdla01,1800000,1984-85,1985,1984,Boston Celtics,1800000.0
NBA,birdla01,1800000,1985-86,1986,1985,Boston Celtics,1738700.7218212103
NBA,birdla01,1800000,1986-87,1987,1986,Boston Celtics,1699200.5209275403
NBA,birdla01,1800000,1987-88,1988,1987,Boston Celtics,1666170.0542726403
NBA,birdla01,1800000,1988-89,1989,1988,Boston Celtics,1616623.6448115641
NBA,birdla01,2750000,1989-90,1990,1989,Boston Celtics,2371684.706271172
NBA,birdla01,1500000,1990-91,1991,1990,Boston Celtics,1248285.8691839143
NBA,birdla01,7070000,1991-92,1992,1991,Boston Celtics,5670820.846204682
NBA,birdla01,2300000,1992-93,1993,1992,Boston Celtics,1799763.1042341366
NBA,birdsot01,1075000,1984-85,1985,1984,New Jersey Nets,1075000.0
NBA,birdsot01,1100000,1985-86,1986,1985,New Jersey Nets,1062539.3300018508
NBA,birdsot01,500000,1987-88,1988,1987,New Jersey Nets,462825.0150757334
NBA,biyombi01,2798040,2011-12,2012,2011,Charlotte Bobcats,1500109.9952745875
NBA,biyombi01,3007920,2012-13,2013,2012,Charlotte Bobcats,1580692.80758813
NBA,biyombi01,3049920,2013-14,2014,2013,Charlotte Bobcats,1573796.2329816793
NBA,biyombi01,3873398,2014-15,2015,2014,Charlotte Hornets,1963752.8085718171
NBA,biyombi01,3000000,2015-16,2016,2015,Toronto Raptors,1503846.7818620156
NBA,biyombi01,17000000,2016-17,2017,2016,Orlando Magic,8458267.791601125
NBA,biyombi01,17000000,2017-18,2018,2017,Orlando Magic,8288925.428352548
NBA,bjeline01,4000000,2015-16,2016,2015,Minnesota Timberwolves,2005129.0424826874
NBA,bjeline01,3800000,2016-17,2017,2016,Minnesota Timberwolves,1890671.6240049575
NBA,bjeline01,3949999,2017-18,2018,2017,Minnesota Timberwolves,1925955.714886302
NBA,blabuw01,200000,1985-86,1986,1985,Dallas Mavericks,193188.96909124558
NBA,blabuw01,260000,1987-88,1988,1987,Dallas Mavericks,240669.00783938137
NBA,blabuw01,280000,1988-89,1989,1988,Dallas Mavericks,251474.78919291
NBA,blackta01,507336,2014-15,2015,2014,Los Angeles Lakers,257211.49618231624
NBA,blackta01,845059,2015-16,2016,2015,Los Angeles Lakers,423613.0858778443
NBA,blackta01,6191000,2016-17,2017,2016,Los Angeles Lakers,3080302.111635445
NBA,blackta01,3290000,2017-18,2018,2017,Houston Rockets,1604150.8623105811
NBA,blackro01,215000,1984-85,1985,1984,Dallas Mavericks,215000.0
NBA,blackro01,501106,1985-86,1986,1985,Dallas Mavericks,484040.7577271886
NBA,blackro01,541736,1987-88,1988,1987,Dallas Mavericks,501457.94473413506
NBA,blackro01,541700,1988-89,1989,1988,Dallas Mavericks,486513.90466356906
NBA,blackro01,1200000,1989-90,1990,1989,Dallas Mavericks,1034916.9627365115
NBA,blackro01,1650000,1990-91,1991,1990,Dallas Mavericks,1373114.4561023058
NBA,blackro01,1920000,1991-92,1992,1991,Dallas Mavericks,1540024.8974134356
NBA,blackro01,1500000,1992-93,1993,1992,New York Knicks,1173758.5462396543
NBA,blackro01,1995000,1993-94,1994,1993,New York Knicks,1525106.928372638
NBA,blackro01,1340000,1994-95,1995,1994,New York Knicks,1002028.8567621392
NBA,blackal01,140000,1992-93,1993,1992,Los Angeles Lakers,109550.79764903442
NBA,blairde01,850000,2009-10,2010,2009,San Antonio Spurs,466874.6974257509
NBA,blairde01,918000,2010-11,2011,2010,San Antonio Spurs,501543.2447710571
NBA,blairde01,986000,2011-12,2012,2011,San Antonio Spurs,528623.0559036838
NBA,blairde01,1054000,2012-13,2013,2012,San Antonio Spurs,553887.8092495442
NBA,blairde01,947907,2013-14,2014,2013,Dallas Mavericks,489131.67093463585
NBA,blairde01,2000000,2014-15,2015,2014,Washington Wizards,1013969.031104894
NBA,blairde01,2000000,2015-16,2016,2015,Phoenix Suns,1002564.5212413437
NBA,blakest01,366931,2003-04,2004,2003,Washington Wizards,233410.06630507647
NBA,blakest01,620046,2004-05,2005,2004,Washington Wizards,385722.6382978723
NBA,blakest01,1000000,2005-06,2006,2005,Portland Trail Blazers,603680.612587186
NBA,blakest01,1330000,2006-07,2007,2006,Denver Nuggets,778090.7755943906
NBA,blakest01,4250000,2007-08,2008,2007,Portland Trail Blazers,2415177.647840242
NBA,blakest01,4250000,2008-09,2009,2008,Portland Trail Blazers,2368346.591212428
NBA,blakest01,4930000,2009-10,2010,2009,Los Angeles Clippers,2707873.2450693552
NBA,blakest01,4000000,2010-11,2011,2010,Los Angeles Lakers,2185373.6155601614
NBA,blakest01,4000000,2011-12,2012,2011,Los Angeles Lakers,2144515.4397715363
NBA,blakest01,4000000,2012-13,2013,2012,Los Angeles Lakers,2102041.021819902
NBA,blakest01,4000000,2013-14,2014,2013,Los Angeles Lakers,2064049.198643478
NBA,blakest01,2077000,2014-15,2015,2014,Portland Trail Blazers,1053006.8388024324
NBA,blakest01,2170465,2015-16,2016,2015,Detroit Pistons,1088015.6017980464
NBA,blalowi01,412718,2006-07,2007,2006,Detroit Pistons,241452.68324944787
NBA,blankla01,365000,1990-91,1991,1990,Detroit Pistons,303749.5615014192
NBA,blankla01,415000,1991-92,1992,1991,Detroit Pistons,332869.9648055082
NBA,blankla01,490000,1992-93,1993,1992,Minnesota Timberwolves,383427.79177162045
NBA,blantri01,8000,1992-93,1993,1992,Chicago Bulls,6260.045579944824
NBA,blatcan01,398762,2005-06,2006,2005,Washington Wizards,240724.88843649146
NBA,blatcan01,664209,2006-07,2007,2006,Washington Wizards,388582.628546447
NBA,blatcan01,2470000,2007-08,2008,2007,Washington Wizards,1403644.4212153875
NBA,blatcan01,2739669,2008-09,2009,2008,Washington Wizards,1526702.5264000853
NBA,blatcan01,3000000,2009-10,2010,2009,Washington Wizards,1647793.0497379443
NBA,blatcan01,5900000,2010-11,2011,2010,Washington Wizards,3223426.0829512384
NBA,blatcan01,6442083,2011-12,2012,2011,Washington Wizards,3453786.6144474344
NBA,blatcan01,7118502,2012-13,2013,2012,Washington Wizards,3740845.804476754
NBA,blatcan01,1146337,2012-13,2013,2012,Brooklyn Nets,602411.8497074903
NBA,blatcan01,1375604,2013-14,2014,2013,Brooklyn Nets,709828.5834626908
NBA,blatcan01,8471339,2014-15,2015,2014,Washington Wizards,4294837.69899555
NBA,blaylmo01,525000,1990-91,1991,1990,New Jersey Nets,436900.05421437003
